2006-08-01;2006-08-01;4;199;18;181;126;967;967.0;967.0;1227.936507936508;4.85929648241206;5.342541436464089;7.674603174603175
2006-08-01;2006-08-01;7;199;18;181;141;1905;1905.0;1905.0;2215.7446808510635;9.57286432160804;10.524861878453038;13.51063829787234
2006-08-01;2006-08-01;10;199;18;181;147;2719;2719.0;2719.0;3033.442176870748;13.663316582914574;15.022099447513812;18.496598639455783
2006-08-01;2006-08-01;13;199;18;181;148;2929;2929.0;2929.0;3245.6486486486488;14.71859296482412;16.18232044198895;19.79054054054054
2006-08-01;2006-08-01;16;199;18;181;157;3353;3353.0;3353.0;3502.496815286624;16.849246231155778;18.524861878453038;21.356687898089174
2006-08-01;2006-08-01;19;199;18;181;161;4165;4165.0;4165.0;4242.608695652174;20.92964824120603;23.011049723756905;25.869565217391305
2007-08-01;2007-08-01;4;148;12;136;101;822;1105.2567567567567;1093.985294117647;1302.1782178217823;5.554054054054054;6.044117647058823;8.138613861386139
2007-08-01;2007-08-01;7;148;12;136;109;1681;2260.2635135135133;2237.2132352941176;2529.211009174312;11.358108108108109;12.360294117647058;15.422018348623853
2007-08-01;2007-08-01;10;148;12;136;112;2323;3123.493243243243;3091.6397058823527;3401.535714285714;15.695945945945946;17.080882352941178;20.741071428571427
2007-08-01;2007-08-01;13;148;12;136;113;2558;3439.472972972973;3404.3970588235293;3712.495575221239;17.283783783783782;18.808823529411764;22.63716814159292
2007-08-01;2007-08-01;16;148;12;136;123;3021;4062.02027027027;4020.595588235294;4028.0;20.41216216216216;22.21323529411765;24.5609756097561
2007-08-01;2007-08-01;19;148;12;136;124;3676;4942.729729729729;4892.323529411765;4861.806451612903;24.83783783783784;27.029411764705884;29.64516129032258
2008-08-01;2008-08-01;4;129;10;119;100;648;999.6279069767443;985.6134453781513;1036.8;5.023255813953488;5.445378151260504;6.48
2008-08-01;2008-08-01;7;129;10;119;109;1605;2475.93023255814;2441.2184873949577;2414.862385321101;12.44186046511628;13.487394957983193;14.724770642201834
2008-08-01;2008-08-01;10;129;10;119;111;2160;3332.093023255814;3285.378151260504;3191.3513513513512;16.74418604651163;18.15126050420168;19.45945945945946
2008-08-01;2008-08-01;13;129;10;119;111;2352;3628.2790697674423;3577.411764705882;3475.027027027027;18.232558139534884;19.764705882352942;21.18918918918919
2008-08-01;2008-08-01;16;129;10;119;112;2705;4172.829457364342;4114.327731092437;3960.892857142857;20.968992248062015;22.73109243697479;24.151785714285715
2008-08-01;2008-08-01;19;129;10;119;116;3244;5004.31007751938;4934.151260504202;4586.3448275862065;25.147286821705425;27.26050420168067;27.96551724137931
2009-08-01;2009-08-01;4;135;15;120;98;691;1018.5851851851852;1042.2583333333332;1128.1632653061224;5.118518518518519;5.758333333333334;7.051020408163265
2009-08-01;2009-08-01;7;135;15;120;108;1616;2382.1037037037036;2437.4666666666667;2453.925925925926;11.97037037037037;13.466666666666667;14.962962962962964
2009-08-01;2009-08-01;10;135;15;120;109;2402;3540.725925925926;3623.0166666666664;3614.0183486238534;17.79259259259259;20.016666666666666;22.03669724770642
2009-08-01;2009-08-01;13;135;15;120;110;2686;3959.362962962963;4051.383333333333;4004.581818181818;19.896296296296295;22.383333333333333;24.418181818181818
2009-08-01;2009-08-01;16;135;15;120;115;3123;4603.533333333334;4710.525;4453.669565217391;23.133333333333333;26.025;27.156521739130437
2009-08-01;2009-08-01;19;135;15;120;116;3853;5679.607407407408;5811.608333333334;5447.3448275862065;28.54074074074074;32.108333333333334;33.21551724137931
2010-08-01;2010-08-01;4;151;15;136;115;759;1000.271523178808;1010.1397058823529;1056.0;5.026490066225166;5.580882352941177;6.6
2010-08-01;2010-08-01;7;151;15;136;126;2030;2675.2980132450334;2701.6911764705883;2642.222222222222;13.443708609271523;14.926470588235293;16.11111111111111
2010-08-01;2010-08-01;10;151;15;136;129;3097;4081.476821192053;4121.742647058823;3937.2713178294575;20.509933774834437;22.772058823529413;24.007751937984494
2010-08-01;2010-08-01;13;151;15;136;131;3418;4504.516556291391;4548.9558823529405;4279.022900763359;22.635761589403973;25.13235294117647;26.091603053435115
2010-08-01;2010-08-01;16;151;15;136;137;3931;5180.58940397351;5231.698529411765;4705.7226277372265;26.033112582781456;28.904411764705884;28.693430656934307
2010-08-01;2010-08-01;19;151;15;136;137;4668;6151.867549668875;6212.558823529412;5587.970802919708;30.91390728476821;34.3235294117647;34.07299270072993
2011-08-01;2011-08-01;4;151;11;140;121;839;1105.701986754967;1084.707142857143;1109.4214876033059;5.556291390728477;5.992857142857143;6.933884297520661
2011-08-01;2011-08-01;7;151;11;140;125;2287;3013.993377483444;2956.764285714286;3000.5440000000003;15.14569536423841;16.335714285714285;18.296
2011-08-01;2011-08-01;10;151;11;140;125;3067;4041.9403973509934;3965.1928571428575;4023.904;20.311258278145694;21.90714285714286;24.536
2011-08-01;2011-08-01;13;151;11;140;126;3352;4417.53642384106;4333.657142857143;4362.920634920635;22.198675496688743;23.942857142857143;26.603174603174605
2011-08-01;2011-08-01;16;151;11;140;131;3857;5083.066225165563;4986.55;4828.610687022901;25.543046357615893;27.55;29.442748091603054
2011-08-01;2011-08-01;19;151;11;140;131;4559;6008.218543046358;5894.135714285715;5707.4503816793895;30.192052980132452;32.56428571428572;34.80152671755725
2012-08-01;2012-08-01;4;181;13;168;160;1294;1422.6850828729282;1394.1309523809523;1294.0;7.149171270718232;7.7023809523809526;8.0875
2012-08-01;2012-08-01;7;181;13;168;164;3042;3344.5193370165744;3277.392857142857;3042.0;16.806629834254142;18.107142857142858;18.548780487804876
